Dates,AAPL UW Equity,ADBE UW Equity,ADI UW Equity,ADP UW Equity,ADSK UW Equity,AEP UW Equity,ALGN UW Equity,AMAT UW Equity,AMD UW Equity,AMGN UW Equity,AMZN UW Equity,ANSS UW Equity,ASML UW Equity,ATVI UW Equity,AVGO UW Equity,BIDU UW Equity,BIIB UW Equity,BKNG UW Equity,CDNS UW Equity,CDW UW Equity,CERN UW Equity,CHKP UW Equity,CHTR UW Equity,CMCSA UW Equity,COST UW Equity,CPRT UW Equity,CRWD UW Equity,CSCO UW Equity,CSX UW Equity,CTAS UW Equity,CTSH UW Equity,DLTR UW Equity,DOCU UW Equity,DXCM UW Equity,EA UW Equity,EBAY UW Equity,EXC UW Equity,FAST UW Equity,FB UW Equity,FISV UW Equity,FOX UW Equity,FOXA UW Equity,GILD UW Equity,GOOG UW Equity,GOOGL UW Equity,HON UW Equity,IDXX UW Equity,ILMN UW Equity,INCY UW Equity,INTC UW Equity,INTU UW Equity,ISRG UW Equity,JD UW Equity,KDP UW Equity,KHC UW Equity,KLAC UW Equity,LRCX UW Equity,LULU UW Equity,MAR UW Equity,MCHP UW Equity,MDLZ UW Equity,MELI UW Equity,MNST UW Equity,MRNA UW Equity,MRVL UW Equity,MSFT UW Equity,MTCH UW Equity,MU UW Equity,NFLX UW Equity,NTES UW Equity,NVDA UW Equity,NXPI UW Equity,OKTA UW Equity,ORLY UW Equity,PAYX UW Equity,PCAR UW Equity,PDD UW Equity,PEP UW Equity,PTON UW Equity,PYPL UW Equity,QCOM UW Equity,REGN UW Equity,ROST UW Equity,SBUX UW Equity,SGEN UW Equity,SIRI UW Equity,SNPS UW Equity,SPLK UW Equity,SWKS UW Equity,TCOM UW Equity,TEAM UW Equity,TMUS UW Equity,TSLA UW Equity,TXN UW Equity,VRSK UW Equity,VRSN UW Equity,VRTX UW Equity,WBA UW Equity,WDAY UW Equity,XEL UW Equity,XLNX UW Equity,ZM UW Equity
6/30/21 10:00,136.77,589.54,171.33,197.89,294.82,83.92,612.85,141.13,93.64,242.98,3466.55,348.65,691.01,95.63,475.15,205.28,348.43,2200.24,137.9,176.26,77.94,116.02,718.92,56.76,397.68,131.85,254.33,52.76,31.96,382.945,68.69,99.95,283.6,426.09,144.06,70.01,44.3,52.04,349.78,106.56,34.89,36.66,68.49,2504.52,2433.91,216.4,634.24,474.435,84.28,55.67,489.56,917.2,78.675,35.05,40.78,321.74,645.25,365.48,136.7,151.86,62.28,1569.32,91.09,241.11,58.6,270.45,162.53,83.57,532.84,115.19,799.17,205.5,246.22,567.31,107.37,88.61,128.48,147.35,124.93,290.71,143.08,550.96,122.73,111.54,158.27,6.515,275.08,144.07,190.06,35.87,258.76,144.73,685.39,192.11,174.11,229.31,198.01,52.07,242.98,65.62,145.38,391.37
6/30/21 10:30,137.03,590.94,171.57,199.17,296.78,84.2,612.55,141.46,93.33,242.74,3467,351.87,690.78,95.55,475.42,205.13,348.29,2194.93,138.675,176.79,77.99,116.37,717.88,56.8,398.25,132.34,253.11,52.89,31.99,383.42,69.03,99.75,284.01,425.74,143.99,70.08,44.32,52.01,348.14,106.93,34.91,36.82,68.58,2504.77,2435.51,217.51,636.72,475.87,84.44,55.82,492.1,919.84,78.95,35.05,40.85,321.97,646.29,365.81,136.85,152.09,62.42,1560.23,91.25,237.63,58.55,271.17,162.38,83.83,532.35,114.84,799.28,205.54,245.97,567.28,107.525,89,128.08,147.44,124.25,292.3,142.99,552.32,122.71,111.85,158.81,6.525,277.38,143.92,189.6,35.93,259.22,144.85,690,192.58,174.83,229.79,198.1,52.14,241.96,65.75,144.7,389.62
6/30/21 11:00,136.85,589.78,171.17,198.55,295.51,84.45,613.13,141.45,93.34,243.1,3461.6,351.49,689.75,95.29,474.18,204.97,348.59,2191.67,138.17,176.58,77.81,116.59,717.76,56.71,397.46,132.57,253.07,52.84,31.82,383.24,68.89,99.65,283.5,425.4,143.37,70.12,44.32,51.97,347.43,106.88,34.89,36.81,68.62,2498.65,2428.6,217.96,635.95,475.58,84.55,55.805,489.91,918.83,79.13,35.04,40.73,321.57,646.49,365.12,136.34,151.55,62.37,1557.84,91.14,236.83,58.39,270.74,161.94,83.76,530.42,115.25,796.82,204.59,246.28,565.52,107.01,88.8,128.77,147.44,124.29,291.85,142.48,554.64,122.68,111.59,159.57,6.525,276.75,143.935,189.72,35.85,258.68,144.37,691.25,192.12,174.42,228.78,199,52.26,241.59,65.9,144.51,389.1
6/30/21 11:30,136.7,588.72,171.26,198.59,295.93,84.36,614.98,142.02,93.41,243.16,3467.85,350.93,689.65,95.47,475.01,205.05,347.22,2188.91,137.96,175.69,77.94,116.41,718.46,56.86,397.65,132.32,252.94,52.91,31.77,382.58,69.11,99.62,282.65,424.83,143.57,70.05,44.38,52.04,348.79,106.89,34.91,36.845,68.34,2505.48,2437.88,217.97,634.99,474,84.49,55.75,490.17,920.26,79.36,35.07,40.8,322.96,649.79,366.03,136.26,151.45,62.43,1560.14,91.28,236.6,58.39,270.28,162.15,84.29,531.62,115.26,796.8,204.55,246.08,566.42,107.09,88.84,128.6,147.5,124.96,291.57,142.45,557.18,123.02,111.58,159.88,6.535,276.42,143.95,189.61,35.92,257.91,144.62,689.32,192.36,174.36,228.18,199.86,52.36,241.39,65.84,144.69,388.74
6/30/21 12:00,136.57,585.95,171.37,198.62,294.33,84.41,613.3,141.76,93.035,243.32,3453.94,348.36,688.03,95.5,473.85,205.17,346.33,2217.48,137.38,176.12,78,116.1,719.2,56.86,396.78,131.86,253.03,52.865,31.82,382.27,69.13,99.37,280.21,424.21,143.53,70.27,44.35,52,348.1,106.79,35.06,37,68.445,2507.21,2435.95,218.55,634.07,472.43,84.28,55.605,488.85,918.96,79.63,35.07,40.92,322.8,649.96,366.03,136.45,151.11,62.4,1558.7,91.17,236.39,58.41,269.74,161.39,84.14,530.63,115.22,795.65,204.46,244.2,566.23,107.165,88.93,128.4,147.31,124.33,290.58,142.29,556.71,123.08,111.41,159.79,6.56,274.65,143.71,189.775,35.95,255.91,144.65,682.95,192.19,174.23,227.27,199.75,52.64,239.19,65.75,143.85,386
6/30/21 12:30,136.71,587.39,170.98,198.15,294.08,84.47,615.14,141.56,92.98,243.8,3455.28,348.28,687.56,95.37,472.75,204.85,345.335,2207.92,137.4,175.55,78.06,116.03,719.8,56.86,396.66,131.98,253.01,52.89,32.035,382.15,69.21,99.4,282.05,425.08,143.48,70.26,44.38,51.96,348.575,106.88,35.145,37.05,68.67,2509.49,2437.89,218.68,633.34,471.83,84.63,55.415,489.84,919.54,79.85,35.065,40.94,322.35,647.2,365.33,136.25,150.19,62.405,1560,91.22,235.26,58.44,270.25,161.11,84.03,531.14,115.05,797.21,203.64,245.42,566.38,107.2,88.92,127.83,147.52,124.47,291.34,142.32,560.24,123.09,111.29,160.29,6.525,275.11,144.74,189.8,35.835,257.22,144.79,684.4,191.88,174.25,227.21,200.7,52.7,240.395,65.82,143.4,388.3
6/30/21 13:00,136.835,587.81,171.19,198.04,294.18,84.19,614.19,141.48,93.18,243.74,3459.25,348.59,688.15,95.37,473.34,205.07,345.88,2214.85,137.34,175.15,77.97,116.16,720.04,56.775,395.9,131.71,253.685,52.845,31.96,382.15,69.33,99.23,281.95,424.86,143.87,70.46,44.27,51.8,349.27,107.05,35.06,36.97,68.66,2506,2433.96,218.6,632.46,473.23,84.58,55.485,490.6,919.61,79.81,35.05,40.865,322.59,646,365.96,136.3,150.27,62.26,1559.45,91.21,234.75,58.39,270.21,161.05,84.17,530.72,115.42,798.74,204.67,245.84,565.85,107.13,88.705,127.87,147.36,124.84,292.09,142.51,561.21,123.03,111.39,159.57,6.525,275.58,145.39,190.69,35.74,258.14,144.55,684.07,191.71,173.9,227.54,201.03,52.54,240.85,65.6,143.65,388.84
6/30/21 13:30,136.98,588.28,171.59,198.26,293.79,84.29,610.38,141.74,93.42,243.41,3457.9,348.71,690.09,95.31,474.16,205.5,346.27,2210.73,137.08,175.15,78.05,116.23,720.51,56.83,395.98,131.77,253.41,52.87,32,382.15,69.32,99.15,281.38,423.38,144.02,70.37,44.27,51.88,348.55,106.68,35.11,37.05,68.47,2506.48,2434,218.91,630.69,472.92,84.31,55.72,490.75,918.61,79.83,35.15,40.83,323.41,648.23,366.16,136.1,150.59,62.24,1562.54,91.27,234.75,58.11,270.47,161.22,84.26,530.83,115.42,799.35,205.05,245.79,565.81,107.13,88.82,128.03,147.53,124.86,292.16,142.82,559.3,123.46,111.47,159.125,6.525,276.25,144.77,191.17,35.66,258.08,144.76,684.12,191.83,174.14,227.57,200.35,52.52,240.43,65.66,144.05,387.44
6/30/21 14:00,136.94,586.34,171.63,198.19,292.54,84.13,607.94,141.64,93.42,243.35,3454.01,347.42,689,95.18,473.69,204.43,348.34,2212.75,137,174.85,77.93,116.295,721.01,56.905,395.45,131.71,253.04,52.92,32.005,382.17,69.23,99.08,281.09,422.78,143.7,70.32,44.21,51.92,347.95,106.71,35.17,37.11,68.5,2505.89,2433.69,219.18,628.38,470.7,84.13,55.72,489.89,916.53,79.43,35.135,40.9,322.89,647.4,365.44,136.5,150.07,62.31,1561.52,91.17,232.76,58.18,270.32,161.01,84.315,530.63,115.04,797.71,204.57,245.24,566.2,107.04,88.78,127.46,147.89,124.49,291.84,142.54,557.97,123.5,111.68,158.72,6.535,275.48,144.53,190.82,35.6,256.62,144.76,683.66,191.58,174.3,227.22,199.63,52.51,240.05,65.525,143.99,387.14
6/30/21 14:30,136.915,587.33,171.79,198.05,292.14,84.305,609.41,141.85,93.49,243.38,3452.39,347.31,688.29,95.36,474.67,205.23,350.01,2203.92,137.34,174.61,77.91,116.23,721.97,56.95,395.69,131.83,253.42,52.945,31.99,381.96,69.19,99.46,281.24,424.53,143.69,70.4,44.265,51.895,348.29,106.78,35.16,37.08,68.515,2508.78,2436,218.98,629.01,471.23,84.3,55.735,490,917.77,79.83,35.18,40.81,323.45,647.55,365.79,136.73,150.17,62.22,1562.83,91.17,235.77,58.33,270.38,160.84,84.64,529.33,115.19,801.52,204.51,246,566.1,106.95,88.96,128,147.62,124.85,291.77,142.65,558.03,123.44,111.7,158.665,6.535,276.04,144.64,191.27,35.56,257.5,144.7,683.94,191.64,174.43,227.13,200.61,52.45,240.09,65.585,144.04,388.01
6/30/21 15:00,137.23,586.77,171.98,198.39,291.49,84.32,610.64,142.15,93.87,243.67,3449.56,347.07,689.38,95.395,475.56,204.92,349.5,2204.72,137.14,174.52,77.925,116.24,722.25,57.09,395.99,132.05,252.86,52.98,32.005,382.26,69.275,99.63,280.21,424.94,143.82,70.63,44.25,51.96,348.38,106.95,35.19,37.09,68.615,2509.8,2437.82,219.84,629.86,472.71,84.18,55.775,489.9,917.23,80.15,35.185,40.74,323.98,649.45,365.72,136.86,150.24,62.29,1560.64,91.28,235.3,58.48,270.65,162.15,84.66,527.25,115.26,802.7,205.52,244.81,565.95,107.25,89.13,127.73,147.74,124.11,292.08,142.95,557.59,123.77,111.88,158.35,6.555,276.28,144.69,191.62,35.54,258.07,144.93,682.7,191.96,174.51,227.43,201.12,52.45,239.23,65.54,144.46,387.31
6/30/21 15:30,136.96,585.64,172.16,198.62,291.78,84.59,610.98,142.4,93.92,243.75,3440.16,347.06,691.34,95.44,476.84,203.9,347.95,2200.94,136.81,174.65,78.15,116.13,721.46,57.02,395.67,131.83,251.31,53,32.09,382,69.26,99.5,279.57,427,143.83,70.21,44.31,51.98,347.71,106.88,35.2,37.13,68.86,2506.32,2440.06,219.35,631.55,473.21,84.1,56.14,490.38,919.64,79.81,35.24,40.78,324.21,650.7,364.97,136.52,149.7,62.44,1557.79,91.35,234.98,58.33,270.85,161.25,84.98,528.04,115.31,800.1,205.72,244.68,566.21,107.3,89.25,127.13,148.17,124.02,291.34,142.93,558.54,124.02,111.81,157.91,6.53,275.79,144.6,191.75,35.46,256.81,144.83,679.7,192.31,174.72,227.62,201.64,52.61,238.74,65.88,144.64,387.13
7/1/21 9:30,136.935,584.58,171.13,198.81,293.3,84.82,612.69,139.13,93.1,244.82,3440,348.48,679.45,94.31,471.87,203.5,347.39,2203.62,136.1,175.3,78.57,116.66,724.52,57.47,397.18,133.19,251.5,53.17,32.41,383.09,69.27,99.98,278.39,425.395,142.46,70.09,44.58,52,349.12,107.86,35.29,37.28,68.93,2515.79,2446.01,220.03,633.22,474.45,83.81,56.47,490.25,920.38,78.77,35.37,40.73,319.04,636.53,366.19,138.6,148.87,62.575,1539.58,91.51,229.01,57.34,270.83,162.28,80.79,533.03,115.685,809.18,203.79,244.82,570.08,107.75,89.3,125.85,148.88,124.8,290.47,141.9,562.21,124.56,112.58,157.63,6.59,276.17,145.25,190.09,36.01,259.43,145.06,678.61,190.77,176.64,228.53,200.75,49.39,237.27,66.07,142.41,388.92
7/1/21 10:00,136.56,583.35,170.98,198.6,293.97,84.85,615.92,140.26,92.87,244.5,3437.87,349.84,679,94.27,472.69,203.685,346.92,2208.35,136.66,175.51,78.53,116.53,721.66,57.75,394.75,133.47,252.09,53.27,32.29,382.2,69.355,100,278.98,425.54,142.41,69.18,44.52,51.945,348.58,107.68,35.6,37.59,68.645,2517.01,2446.63,220.01,635.73,473.66,83.93,56.18,490.1,921.94,78.41,35.28,40.61,319.72,639.67,365.5,138.6,149,62.27,1543.95,91.47,230.54,57.53,270.7,161.31,80.79,536.8,115.23,808.08,203.96,244,571.86,107.82,89.37,125.13,148.23,124.1,288.85,142.11,566.17,125.03,113.06,158.32,6.595,276.21,143.41,190.1,35.85,258.35,144.9,680.35,191.19,176.2,227.91,200.55,49.26,237.36,66.13,141.42,386.68
7/1/21 10:30,136.44,583.45,170.88,198.78,293.25,85.12,611.9,139.89,92.82,244.46,3433.75,349.1,681.39,93.94,473.71,202.01,347.93,2206.68,136.15,175.35,78.51,116.33,724.48,57.88,394.8,133.89,250.95,53.37,32.3,381.83,69.54,100.06,277.9,425,141.96,69.37,44.7,51.93,350.57,108.14,35.66,37.67,68.49,2520.21,2449.04,220.45,637.19,472.375,83.6,56.49,489.58,922.32,78.175,35.16,40.64,318.63,638.87,364.25,138.88,148.88,62.43,1540.1,91.34,231.05,57.43,270.52,160.37,81.05,535.25,115.16,808.42,203.37,242.68,571.23,108.15,89.44,124.42,148.47,122.87,288.22,141.82,565.99,124.8,112.81,157.2,6.595,275.88,142.98,190.375,35.6,258.03,144.91,682.65,191.47,176.56,228.3,200.46,49.11,235.78,66.36,141.7,384.92
7/1/21 11:00,136.005,582.3,169.97,199.1,292.43,85.45,612.03,138.39,91.89,245.78,3419.38,348.62,676.61,93.39,470.77,200.13,347.17,2213.97,135.83,175.15,78.51,116.5,724.3,57.86,395.44,133.99,247.8,53.44,32.3,381.67,69.63,100.13,275.89,422.54,141.78,69.47,44.87,52.11,348.905,108.26,35.72,37.73,68.76,2511.68,2436.37,220.94,635.78,471.52,83.44,56.335,487.95,922.58,77.53,35.17,40.74,316.44,632.59,362.92,138.13,147.83,62.64,1520.01,91.11,230.71,56.99,270.21,158.86,80.38,531.78,114.11,803.44,202.08,240.14,571.31,108.17,89.41,123.11,148.69,121.61,286.59,140.95,568.43,125.13,112.79,156.64,6.565,275.66,140.76,189.38,35.2,257.73,144.84,678.72,190.85,176.53,228.18,200.78,49.43,234.4,66.67,140.35,383.62
7/1/21 11:30,136.325,582.94,170.19,199.09,293.16,85.54,612.15,138.42,92.3,245.5,3428.06,349.93,679.4,93.82,471.75,201.48,346.83,2211.53,136.2,175.5,78.5,116.7,724.58,57.77,395.345,133.95,250.41,53.475,32.265,381.87,69.79,100.19,277.67,423.22,142.4,69.96,44.95,51.98,349.73,108.15,35.77,37.78,69.04,2514.8,2438.03,220.18,637.7,472.09,83.57,56.42,488.92,923.99,78.095,35.17,40.72,316.21,634.86,362.73,138.42,148.06,62.56,1541.01,91.19,232.31,57.1,270.55,158.62,80.48,532.83,114.8,805,202.26,240.82,571,108.24,89.01,123.57,148.51,123.04,287.28,141.52,568.44,125.05,112.91,157.22,6.585,276.63,141.04,189.55,35.3,259.69,145.16,681.38,190.82,176.45,228.77,200.15,49.64,235.28,66.86,140.92,386.97
7/1/21 12:00,136.41,583.25,170.14,199.13,293.4,85.41,611.88,138.5,92.66,246.09,3420.28,350.2,680.11,93.65,471.51,201.47,347.02,2224.72,136.38,175.78,78.49,116.77,724.1,57.75,395,134.13,250.18,53.5,32.18,381,69.89,100.08,277.37,422.665,141.95,69.92,44.9,52.02,349.5,108.12,35.81,37.82,69.1,2514.51,2434.83,220.3,637.05,471.69,83.47,56.22,489.76,923.08,77.77,35.16,40.78,316.4,635.72,362.43,138.56,148,62.64,1543.82,91.32,235.07,57.06,270.53,158.14,80.42,532.06,114.76,810.76,202.59,241.68,571.66,108.3,88.8,122.92,148.4,122.33,287.47,141.29,569.38,124.94,112.86,157.6,6.595,276.79,140.84,189.55,35.22,259.46,145.03,679.35,190.74,176.21,228.93,201.04,49.8,234.97,66.71,141.38,387
7/1/21 12:30,136.095,582.48,169.71,199.07,292.83,85.49,612.27,138.09,92.51,246.09,3414.66,348.41,679.6,93.56,470.05,200.69,347.6,2226.08,136.22,176.09,78.505,116.36,724.97,57.76,394.62,134.16,248.6,53.56,32.235,381.03,69.83,100.02,276.53,423.005,142.1,69.85,45.03,52.02,349.68,108.4,35.8,37.79,69.01,2512.9,2433.13,220.79,636.97,470.58,83.38,56.11,488.12,923.48,77.56,35.11,40.73,315.25,633.02,362.06,138.87,147.95,62.555,1538.96,91.13,233.25,57,270.35,157.99,80.285,532.41,114.15,808.42,201.85,240.55,572.31,108.26,88.83,122.28,148.32,121.5,286.95,141.32,567.96,124.92,112.82,157.24,6.595,277.67,140.16,189.18,35.17,257.79,145.03,676.03,190.46,176.15,228.87,200.49,49.95,234.03,66.81,140.49,384.62
7/1/21 13:00,136.27,582.47,169.69,199.16,292.54,85.51,614.18,137.74,92.915,246.36,3418,347.66,679.65,93.56,469.3,200.71,347.13,2224.47,136.34,176.1,78.49,116.38,726.34,57.81,394.95,134.33,249.55,53.49,32.22,380.33,69.76,100,277.36,422.88,142.07,70,45.06,52.145,351.02,108.45,35.84,37.85,69.11,2508.77,2432.92,220.905,637.76,470.83,83.45,56.065,488.52,923.87,77.33,35.15,40.76,314.5,631.93,363.63,139.07,148.03,62.55,1545.6,91.15,233.71,57.05,270.21,158.41,80.135,532.67,113.72,809.7,201.96,240.1,573.21,108.42,88.76,122.22,148.32,121.72,287.18,140.98,570.45,125.1,112.89,157.15,6.575,277.1,140.37,189.35,35.21,257.86,145.3,676.8,190.25,176.25,228.77,200.65,49.65,233.895,66.8,141.3,386.57
7/1/21 13:30,136.52,583.37,169.79,199.55,292.685,85.45,615.51,137.83,93.235,246.71,3419.26,347.46,678.08,93.625,470.47,201.08,348.92,2227.99,136.36,176.4,78.5,116.39,725.92,57.78,395.78,134.34,250.11,53.495,32.245,381.2,69.74,100.01,277.425,423.56,142.32,70.12,45.02,52.03,351.85,108.54,35.82,37.83,69.19,2515.37,2438,220.73,639.1,471.64,83.71,55.915,489.23,926.14,77.24,35.15,40.71,314.15,632.79,363.81,139.12,148.4,62.52,1540.95,91.3,235.4,57.15,270.61,159.3,80.03,532.31,113.66,809.49,202.16,240.33,573.98,108.5,88.75,122.18,148.28,121.81,287.55,140.89,569.59,125.22,112.99,157.14,6.565,277.03,140.25,189.52,35.23,257.46,145.07,675.49,190.58,176.5,228.94,201.485,49.84,233.89,66.82,142.16,386.22
7/1/21 14:00,136.755,584.82,169.82,199.37,293.8,85.37,617.59,138.04,93.62,246.7,3427,347.52,678.89,94.01,470.69,201.805,345.67,2234.17,136.49,176.36,78.56,116.33,724.61,57.77,395.85,134.59,250.58,53.53,32.225,381.29,69.74,100.01,277.99,424.32,142.59,70.22,44.96,52.07,353.33,108.54,35.8,37.8,69.26,2521.62,2443.15,220.52,638.37,471.72,83.86,56.02,489.67,926.32,77.61,35.19,40.68,314.17,633.87,364.33,139.18,148.19,62.52,1543.36,91.39,234.54,57.25,270.84,160.14,80.02,534.17,113.73,809.84,202.5,241.11,575,108.54,88.8,122.33,148.16,122.31,287.46,141.17,575,125.04,113.125,158.46,6.565,277.19,140.94,189.73,35.355,257.685,145.19,676.69,190.63,176.78,229.06,202.08,49.51,234.85,66.88,142.375,386.22
7/1/21 14:30,136.99,584.87,170.295,199.65,293.47,85.48,616.48,138.32,93.64,246.51,3424.53,347.82,681.21,94.12,471.76,201.77,347.29,2231.44,136.61,176.63,78.5,116.51,724.06,57.8,394.89,134.75,249.78,53.53,32.26,381.29,69.92,100,277.83,425.34,142.89,70.12,44.97,52.08,353.81,108.64,35.77,37.77,69.21,2524.73,2448.17,220.73,639.22,471.38,84.17,56.18,489.88,927.58,77.5,35.2,40.67,314.16,635.48,364.32,139.39,148.34,62.51,1545.05,91.37,234.74,57.26,270.99,159.98,80.335,534.64,113.55,810.51,203.1,240.74,574.11,108.47,89.04,121.99,148.14,122.13,287.19,141.18,575.75,125.08,113.42,158.52,6.575,277.89,141.52,190.43,35.395,257.6,145.16,675.5,191.06,176.88,229.46,202.18,49.275,234.65,67.06,142.43,385.93
7/1/21 15:00,136.95,584.63,169.62,199.57,293.36,85.4,616.73,138.05,93.42,245.89,3429.53,348.22,680,93.93,470.45,201.36,347.07,2236.66,136.69,176.2,78.49,116.95,723.9,57.81,394.845,134.91,250.32,53.41,32.35,381.54,69.83,100.01,278.01,425.18,142.43,70.22,45.04,52.09,353.95,108.54,35.69,37.7,68.98,2524,2444.84,220.76,637.73,470.25,83.85,56.01,489.87,926.23,77.425,35.29,40.545,312.69,634.3,364.37,139.3,147.76,62.455,1545.71,91.31,234.2,57.125,270.74,159.84,80.28,534.5,113.74,810.79,202.18,240.82,575.71,108.21,89.04,121.82,148.14,121.91,287,140.7,571.76,125,113.42,158.03,6.575,277.55,140.78,189.75,35.4,258.15,145.04,677.73,190.66,176.79,229.69,201.21,48.98,234.31,67.11,141.95,385.135
7/1/21 15:30,137.27,584.73,169.17,199.81,293.7,85.26,618.96,137.95,93.31,246.9,3432.97,349.24,679.35,93.89,469.82,201.46,349.25,2240.64,136.93,175.8,78.49,116.75,721.8,57.75,394.64,134.42,251.16,53.44,32.28,380.92,69.84,99.91,278.09,426.84,142.14,69.8,44.98,52.06,354.39,108.34,35.565,37.55,69.13,2527.37,2448.89,220.62,638.95,470.66,84.02,56.01,491.05,927.46,77.44,35.23,40.49,311.74,633.17,364.43,139.24,147.7,62.47,1542.63,91.15,235.11,57.39,271.6,159.48,80.11,533.54,113.71,808.48,201.86,240.74,575.22,108.46,88.79,121.84,148.2,122.16,289,140.8,574.62,124.99,113.4,158.27,6.57,277.1,141.02,189.01,35.34,258.43,145.34,677.92,190.84,176.76,229.19,202.21,48.71,235.51,67.03,141.81,386.48
7/2/21 9:30,139.015,590.37,170.6,200.64,295.95,85.2,622,139.14,92.77,247.61,3446.54,352.75,688.91,94.08,476.62,198.48,349.01,2240.27,138.12,176.98,78.51,116.96,726.93,58.09,398.54,135.08,252.78,53.17,32.47,382.93,69.72,99.94,280.17,427.16,143.02,69.56,44.87,52.41,355.99,108.59,35.44,37.41,68.92,2553.62,2476.6,220.74,642.2,471.83,83.59,56.82,498.02,932.63,76.13,35.31,40.395,312.09,636.25,367.5,140.14,148.08,62.78,1550.67,91.61,234.25,57.06,274.74,162.16,79.17,531.9,114.4,813.86,202.94,242.39,577.3,108.39,88.35,119.76,149.55,121.56,290.07,141.62,579.09,125.39,114.285,156.11,6.56,279.6,142.46,190.96,35.18,261.8,146.15,688.98,192.35,177.25,230.58,202,47.8,238.09,66.82,141.78,393.92
7/2/21 10:00,138.84,591.65,171.02,200.47,296.01,85.18,617.95,139.36,94.2,247.93,3444,352.9,688.21,94.01,477.61,198.06,348.59,2241.46,138.19,176.75,78.505,116.85,726.88,57.99,398.4,134.76,252.19,52.86,32.64,383.35,69.74,99.72,279.5,428.37,142.62,69.5,44.84,52.5,354.36,108.62,35.48,37.48,69.05,2558.61,2479.33,220.67,640.76,471.39,83.2,56.74,498.06,931.44,76.03,35.28,40.35,311.5,635.95,367.51,140.52,148.16,62.71,1546.26,91.47,231.68,56.855,274.94,161.9,79.44,532.4,114.67,816.1,202.53,242.47,577.75,107.75,88.12,119.48,149.24,120.88,290.08,141.62,579.38,125.47,114.55,155.54,6.565,280.53,142.1,192.86,35.33,263.2,145.58,686.67,192.41,177.04,231.06,201.44,47.71,236.76,66.65,143.51,394
7/2/21 10:30,138.59,590.63,170.95,201.26,295.49,85.3,618.65,138.66,94.47,248.3,3439.05,351.78,686.89,93.64,476.24,197,348.49,2232.34,137.79,176.28,78.505,116.945,729.655,58.06,399.89,134.9,251.82,52.915,32.72,383.39,69.6,99.68,277.36,428.22,142.49,69.79,44.97,52.61,353.81,108.76,35.42,37.42,69.19,2563.41,2484.09,220.71,641.65,471.04,83.08,56.58,496.14,932.88,75.77,35.365,40.4,310.72,632.4,366.23,140.83,147.97,62.78,1540.4,91.45,233.23,56.81,275.06,161.76,79.22,530.41,113.76,813.93,202.32,241.97,579.42,108.23,88.62,119.955,149.59,120.27,289.73,142.05,580.55,125.72,114.72,155.57,6.545,279.79,142.17,192.73,35.24,261.47,145.99,675.13,192.37,177.265,231.28,201.14,47.9,236.5,66.85,143.85,390.99
7/2/21 11:00,138.69,590.98,170.06,201,296.5,85.34,617.725,138.31,94.23,248.82,3441.84,352.3,684.86,93.69,475.6,197.42,348.87,2242.48,137.67,176.65,78.69,117.02,728.4,58.14,400.1,134.6,251.82,52.935,32.77,383.39,69.66,99.63,277.67,427.84,142.32,69.75,44.995,52.67,353.22,108.8,35.32,37.32,69.24,2563.23,2484.99,220.73,640.81,471.07,83.07,56.41,496.27,930.11,76.03,35.34,40.35,309.14,628.02,366.69,140.93,147.7,62.74,1546.42,91.3,232.76,56.78,275.33,161.35,79.52,529.78,113.72,815.04,201.99,242.07,580.08,108.12,88.56,118.95,149.27,120.4,289.36,141.9,585,125.51,114.93,155.91,6.555,280.05,142.88,191.89,35.36,262.14,145.99,677.12,191.9,177.18,231.17,201.16,47.9,236.86,66.88,143.79,392.51
7/2/21 11:30,138.98,593.07,170.26,201.16,297.03,85.28,618.29,137.99,94.69,249.6,3456.18,353.68,686.14,93.79,474.08,197.67,347.97,2238.89,138.1,176.81,79.37,116.96,730.6,58.21,399.75,135.13,252.45,53.185,32.695,383.2,69.67,99.5,279.535,428,142.76,69.99,44.98,52.64,354.21,108.88,35.35,37.31,69.41,2571.17,2490.71,220.9,643.66,472.35,83.38,56.545,497.4,933.61,76.225,35.315,40.38,309.95,629.48,368.1,140.75,147.45,62.72,1546.5,91.38,233.43,56.99,276.16,161.5,79.74,532.3,113.5,816.55,201.69,243.3,580.19,108.28,88.55,119.22,149.42,121.19,290,141.85,588.62,125.69,115.04,156.29,6.575,280.72,142.77,191.23,35.41,262.68,146.21,679.45,191.67,177.11,231.58,201.38,47.825,236.45,66.87,144.15,393.03
7/2/21 12:00,139.32,592.92,169.76,201.21,296.6,85.18,617.93,137.58,95.02,249.39,3466.2,352.84,683.9,93.98,462.52,197.27,348.68,2231.69,137.78,176.8,79.49,116.96,732.32,58.23,400.21,135.43,252.22,53.38,32.625,383.12,69.64,99.6,279.21,428.47,143.08,70.15,45.01,52.69,354.33,108.84,35.36,37.35,69.43,2574.92,2495.69,221.14,644.23,472.19,83.36,56.49,497.85,933.07,75.86,35.21,40.38,308.11,627,368.69,141.19,146.94,62.72,1545.05,91.25,234.37,56.92,276.55,160.7,79.63,532.38,113.06,814.66,201.06,242.92,580.32,108.29,88.33,118.72,149.47,120.9,289.94,141.57,590.36,125.73,115.025,156.27,6.595,280.1,142.76,190.625,35.32,263.32,146.37,677.71,191.09,177.06,231.88,201.85,47.65,236.7,66.8,144.35,390.12
